Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,PolarityPAScore,Prob_Pos,NB_Sent,Score,wc
dem,3,99,38,SANDERS,"For example, talking about polls, a poll recently came out, overwhelming majority of the American people say we should strengthen the instant background check. Who denies that it is crazy...",0.125,0.98686071696574,pos,2,0
dem,3,100,38,SANDERS,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,101,38,SANDERS,"Who denies that it is crazy to allow people to own guns who are criminals or are mentally unstable? We've got to eliminate the gun show loophole. In my view, we have got to see that weapons designed by the military to kill people are not in the hands of civilians.",-0.1,0.4512785100661149,neg,2,0
dem,3,102,38,SANDERS,I think there is a consensus.,0.0,0.5799587911849369,pos,2,0
dem,3,103,38,SANDERS,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,104,38,SANDERS,"I think -- I'm not going to say that everybody is in agreement. It's a divided country on guns. But there is a broad consensus on sensible gun safety regulations that I, coming from a state that has virtually no gun control, will do my best to bring together.",0.53125,0.8689357815227537,pos,2,0
dem,3,105,39,O'MALLEY,"Martha, if I may...",0.0,0.27095459837019786,neg,2,0
dem,3,106,40,RADDATZ,"Thank you, Senator Sanders.",0.0,0.5552657632660513,pos,2,0
dem,3,107,40,RADDATZ,(CROSSTALK),0.0,0.5,pos,2,0
dem,3,108,41,RADDATZ,I think we're going to go on...,0.0,0.4414781522164824,neg,2,0
dem,3,109,42,O'MALLEY,"Excuse me, no.",-0.05,0.3082191780821919,neg,2,0
dem,3,110,43,MUIR,"Governor, we have to abide the rules here, we'll call on you here shortly, but...",0.0,0.8607887957860507,pos,2,0
dem,3,111,44,O'MALLEY,I am the only person on this stage who has actually...,0.0,0.6531841097261836,pos,2,0
dem,3,112,45,MUIR,But I do want pick up on something...,0.0,0.43103859910560205,neg,2,0
dem,3,113,46,O'MALLEY,"... passed comprehensive gun safety legislation with a ban on combat assault weapons, David.",0.0,0.9372595243817642,pos,2,0
dem,3,114,46,O'MALLEY,"And, look, there are profound differences...",0.08333333333333333,0.7218170489926973,pos,2,0
dem,3,115,46,O'MALLEY,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,116,47,O'MALLEY,Senator Sanders voted against the Brady Bill. Senator Sanders voted to give immunity to gun dealers. And Senator Sanders voted against even research dollars to look into this public health issue.,0.0,0.08974798125039858,neg,2,0
dem,3,117,47,O'MALLEY,"Secretary Clinton changes her position on this every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we don't need federal standards.",0.0,0.8674169955698965,pos,2,0
dem,3,118,47,O'MALLEY,"Look, what we need on this issue is not more polls. We need more principle. When ISIL does training videos that say the easiest way to get a combat assault weapon in the United States of America is at a gun show, then we should all be waking up. We need comprehensive gun safety legislation and a ban on assault weapons.",0.0,0.9731981459625344,pos,2,0
dem,3,119,48,RADDATZ,"Governor, now -- and let me stay with gun control for a minute, then. You talk about assault weapons. Even if you were able to ban the purchase of assault weapons tomorrow, Americans already own an estimated 7 to 10 million semi-automatic rifles.",0.55,0.7598654702112703,pos,2,0
dem,3,120,48,RADDATZ,"Would you make it illegal to own those weapons, force people to turn them in? And if not, how would banning the sales really make a difference?",0.04999999999999999,0.7488388063954105,pos,2,0
dem,3,121,49,O'MALLEY,"Because, Martha, it would prevent people like the guy that just got charged yesterday perhaps from being able to buy combat assault weapons. You know, we are the only nation, only developed nation on the planet...",0.5,0.8790858329644525,pos,2,0
dem,3,122,49,O'MALLEY,Trump dominates Facebook Democratic debate discussion,0.0,0.9562357290420808,pos,2,0
dem,3,123,50,RADDATZ,"But, again, I'm not talking about buying. Would you have them confiscated? The ones that are already here?",0.0,0.6738779539785881,pos,2,0
dem,3,124,51,O'MALLEY,"No, Martha, I would not. And that's not what we did in Maryland. But you know what we did in Maryland? We overcame the NRA's objections. We overcame all of the crowds that were coming down there.",-0.1555555555555556,0.7308383892121563,pos,2,0
dem,3,125,51,O'MALLEY,"We did our own rallies. And at least if we enact these laws in a prospective way, we can address a major vulnerability in our country. ISIL videos, ISIL training videos are telling lone wolves the easiest way to buy a combat assault weapon in America is at a gun show.",0.0,0.9039830911177958,pos,2,0
dem,3,126,51,O'MALLEY,"And it's because of the flip-flopping, political approach of Washington that both of my two colleagues on this stage have represented there for the last forty years.",0.0,0.9605280125292188,pos,2,0
dem,3,127,52,SANDERS,"Whoa, whoa, whoa. Let's calm down a little bit, Martin.",-0.014351851851851847,0.7129545708064112,pos,2,0
dem,3,128,53,CLINTON,"Yes, let's tell the truth, Martin.",0.0,0.6407706490537654,pos,2,0
dem,3,129,54,O'MALLEY,I am telling the truth.,0.0,0.6243429845368693,pos,2,0
dem,3,130,55,SANDERS,"First of all, let's have some rules here, commentators.",0.25,0.7849507121836431,pos,2,0
dem,3,131,56,MUIR,We will.,0.0,0.5303171641791045,pos,2,0
dem,3,132,56,MUIR,(LAUGHTER),0.0,0.375,neg,5,0
dem,3,133,57,SANDERS,All right.,0.2857142857142857,0.5527489722486105,pos,2,0
dem,3,134,58,MUIR,"But let me just establish that for you, senator. Really quickly governor, we are going to call on you tonight and it's very clear you have a lot to say but please wait until you're called upon. And senator, he invoked your record and I'll let you respond.",0.2316666666666667,0.6217325071464913,pos,2,0
dem,3,135,59,SANDERS,He sure did.,0.5,0.4722607206913418,neg,2,0
dem,3,136,60,MUIR,I'll let you respond.,0.0,0.4015682656826571,neg,2,0
dem,3,137,61,CLINTON,He invoked mine as well.,0.0,0.1704115086767282,neg,2,0
dem,3,138,62,MUIR,And you will get some to as well.,0.0,0.5288172083948185,pos,2,0
dem,3,139,63,SANDERS,"Sure did. All right. First off, we can do all the great speeches we want but you're not going to succeed unless there is a consensus. In 1988, just to set the record straight governor, I ran for the U.S. House. We have one House member from Vermont, three candidates in the race. One candidate said, you know what, I don't think it's a great idea that we sell automatic weapons in this country that are used by the military to kill people very rapidly.",0.30000000000000004,0.2858542120298708,neg,2,0
dem,3,140,63,SANDERS,"Gun people said, there were three candidates in the race, you vote for one of the others, but not Bernie Sanders. I lost that election by three percentage points. Quite likely, for that reason. So please, do not explain to me, coming from a state where democratic governors and republican governors have supported virtually no gun control.",0.0,0.3832570127232707,neg,2,0
dem,3,141,63,SANDERS,(CROSSTALK),0.0,0.5,pos,2,0
dem,3,142,63,SANDERS,"Excuse me. Do not tell me that I have not shown courage in standing up to the gun people, in voting to ban assault weapons, voting for instant background checks, voting to end the gun show loop hole and now we're in a position to create a consensus in America on gun safety.",0.0,0.9487293787197412,pos,2,0
dem,3,143,63,SANDERS,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,144,64,MUIR,"Senator, thank you. I want to move on here. Secretary Clinton, you brought up Donald Trump a short time ago.",0.0,0.44599227410986425,neg,2,0
dem,3,145,65,CLINTON,"I do and this is an important issue and I know we'll get to a lot of other critical ones as well. I actually agree with Governor O'Malley about the need for common sense gun safety measures. And I applaud his record in Maryland. I just wish he wouldn't misrepresent mine. I have been for the Brady bill, I have been against assault weapons.",0.09166666666666667,0.7748905504855444,pos,2,0
dem,3,146,65,CLINTON,"I have voted not to give gun makers and sellers immunity. And I also know that -- and I'm glad to see this -- Senator Sanders has really moved in face of the facts about what we're confronting in our country. I know that he has said in the two previous that he wants to take on this immunity issue because we need to send a strong message to the gun manufacturers, to the sellers, to the gun lobby.",0.15555555555555556,0.7750333567214195,pos,2,0
dem,3,147,65,CLINTON,"And I would hope, Senator Sanders, that you would join the Democrats who are trying to close the Charleston loophole, that you would sponsor or co-sponsor legislation to remove the absolute immunity. We need to move on this consensus that exists in the country. It's no longer enough just to say the vast majority of Americans want common sense gun safety measures including gun owners.",0.2,0.9742080861507554,pos,2,0
dem,3,148,65,CLINTON,"We need, and only the three of us will do this, nobody on the Republican side will even admit there's a problem. And in whatever way the three of us can we need to move this agenda forward and begin to deal with the gun lobby and the intimidation that they present.",0.0,0.6853553934142332,pos,2,0
dem,3,149,65,CLINTON,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,150,66,MUIR,"Secretary Clinton, thank you. We're going to move on from guns here and go back to something you mentioned a short time ago. You brought up Donald Trump first here this evening. We've now seen the polling done well after his proposed ban on Muslims coming to America. Thirty-six percent of Americans, more than a third, agree with him.",0.0,0.3863524155856919,neg,2,0
dem,3,151,66,MUIR,You have weighed in already on Donald Trump. You've weighed in on the proposed ban. But what would you say to the millions of Americans watching tonight who agree with him? Are they wrong?,0.0,0.6738448219478858,pos,2,0
dem,3,152,67,CLINTON,"Well I think a lot of people are understandably reacting out of fear and anxiety about what they're seeing. First what they saw in Paris, now what they have seen in San Bernardino. And Mr. Trump has a great capacity to use bluster and bigotry to inflame people and to make think there are easy answers to very complex questions.",0.28111111111111114,0.9672249470110093,pos,2,0
dem,3,153,67,CLINTON,"So what I would say is, number one, we need to be united against the threats that we face. We need to have everybody in our country focused on watching what happens and reporting it if it's suspicious, reporting what you hear. Making sure that Muslim Americans don't feel left out or marginalized at the very moment when we need their help.",0.0,0.8189467516661858,pos,2,0
dem,3,154,68,CLINTON,Trump is becoming Islamic State's 'biggest recruiter',0.45,0.8052631578947371,pos,2,0
dem,3,155,69,CLINTON,"You know, I was a senator from New York after 9/11, and we spent countless hours trying to figure out how to protect the city and the state from perhaps additional attacks. One of the best things that was done, and George W. Bush did this and I give him credit, was to reach out to Muslim Americans and say, we're in this together. You are not our adversary, you are our partner.",0.012121212121212116,0.8408995957978743,pos,2,0
dem,3,156,69,CLINTON,And we also need to make sure that the really discriminatory messages that Trump is sending around the world don't fall on receptive ears. He is becoming ISIS's best recruiter. They are going to people showing videos of Donald Trump insulting Islam and Muslims in order to recruit more radical jihadists. So I want to explain why this is not in America's interest to react with this kind of fear and respond to this sort of bigotry.,0.35,0.7303840274077236,pos,2,0
dem,3,157,70,MUIR,"Secretary, thank you.",0.0,0.35975811652221346,neg,2,0
dem,3,158,70,MUIR,"Senator Sanders, I did want to ask you about a neighbor in San Bernardino who reportedly witnessed packages being delivered to that couple's home, that it set off red flags, but they didn't report it because they were afraid to profile. What would you say to Americans afraid to profile? Is it ever acceptable?",-0.3,0.9741984509925496,pos,2,0
dem,3,159,71,SANDERS,"Well, the answer is, obviously, if you see suspicious activity, you report it. That's kind of a no-brainer. You know, somebody is loading guns and ammunition into a house, I think it's a good idea to call 911. Do it.",0.7,0.44435994306650495,neg,2,0
dem,3,160,71,SANDERS,(LAUGHTER),0.0,0.375,neg,5,0
dem,3,161,72,MUIR,But I'm asking about -- I'm asking about profiling. Because a lot of people are afraid of that.,0.0,0.7376586493188084,pos,2,0
dem,3,162,73,SANDERS,"But I want to talk -- I want to talk about something else, because Secretary Clinton I think made some interesting and good points. What you have now is a very dangerous moment in American history.",0.6,0.34625487160322216,neg,2,0
dem,3,163,73,SANDERS,The secretary is right. Our people are fearful. They are anxious on a number of levels. They are anxious about international terrorism and the possibility of another attack on America. We all understand that.,-0.125,0.9633977157234006,pos,2,0
dem,3,164,73,SANDERS,"But you know what else they're anxious about? They're anxious about the fact that they are working incredibly long hours, they're worried about their kids, and they're seeing all the new income and wealth -- virtually all of it -- going to the top 1 percent. And they're looking around them, and they're looking at Washington, and they're saying the rich are getting much richer, I'm getting poorer, what are you going to do about it? What are you going to do for my kids?",0.08409090909090909,0.9073691751986198,pos,2,0
dem,3,165,73,SANDERS,"And somebody like a Trump comes along and says, ""I know the answers. The answer is that all of the Mexicans, they're criminals and rapists, we've got to hate the Mexicans. Those are your enemies. We hate all the Muslims, because all of the Muslims are terrorists. We've got to hate the Muslims."" Meanwhile, the rich get richer.",-0.8,0.02008670314102429,neg,2,0
dem,3,166,73,SANDERS,"So what I say to those people who go to Donald Trump's rallies, understand He thinks a low minimum wage in America is a good idea. He thinks low wages are a good idea.",0.35,0.7780089589742308,pos,2,0
dem,3,167,73,SANDERS,"I believe we stand together to address the real issues facing this country, not allow them to divide us by race or where we come from. Let's create an America that works for all of us, not the handful on top.",0.2,0.8949949028138293,pos,2,0
dem,3,168,73,SANDERS,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,169,74,MUIR,"Senator, thank you.",0.0,0.6360920201435012,pos,2,0
dem,3,170,75,RADDATZ,I want to move to another...,0.0,0.4633363794447263,neg,2,0
dem,3,171,76,O'MALLEY,"Martha, may I -- Martha, may I...",0.0,0.27095459837019786,neg,2,0
dem,3,172,76,O'MALLEY,(CROSSTALK),0.0,0.5,pos,2,0
dem,3,173,77,RADDATZ,"No, no, not yet, Governor O'Malley.",0.0,0.7574000544816065,pos,2,0
dem,3,174,78,O'MALLEY,Can I share this quick story?,0.3333333333333333,0.6803805454380121,pos,2,0
dem,3,175,79,RADDATZ,"No, not yet, Governor O'Malley.",0.0,0.7574000544816065,pos,2,0
dem,3,176,80,O'MALLEY,Oh. All right.,0.2857142857142857,0.5527489722486105,pos,2,0
dem,3,177,81,RADDATZ,I'll come to you when we call on you. Thank you very much.,0.0,0.5053208342226906,pos,2,0
dem,3,178,82,O'MALLEY,"When you come back to me, I'll share that story.",0.0,0.7235375961657199,pos,3,0
dem,3,179,83,RADDATZ,You'll be happy. I'll let -- I'll let you talk then.,0.0,0.3828025396540231,neg,2,0
dem,3,180,83,RADDATZ,"Secretary Clinton, I want to talk about a new terrorist tool used in the Paris attacks, encryption. FBI Director James Comey says terrorists can hold secret communications which law enforcement cannot get to, even with a court order.",-0.4,0.8682443800473388,pos,2,0
dem,3,181,83,RADDATZ,"You've talked a lot about bringing tech leaders and government officials together, but Apple CEO Tim Cook said removing encryption tools from our products altogether would only hurt law-abiding citizens who rely on us to protect their data. So would you force him to give law enforcement a key to encrypted technology by making it law?",0.0,0.981624754898988,pos,2,0
dem,3,182,84,CLINTON,"I would not want to go to that point. I would hope that, given the extraordinary capacities that the tech community has and the legitimate needs and questions from law enforcement, that there could be a Manhattan-like project, something that would bring the government and the tech communities together to see they're not adversaries, they've got to be partners.",0.3333333333333333,0.9598314544267456,pos,2,0
dem,3,183,84,CLINTON,"It doesn't do anybody any good if terrorists can move toward encrypted communication that no law enforcement agency can break into before or after. There must be some way. I don't know enough about the technology,Martha, to be able to say what it is, but I have a lot of confidence in our tech experts.",0.7,0.6308283485871776,pos,2,0
dem,3,184,84,CLINTON,"And maybe the back door is the wrong door, and I understand what Apple and others are saying about that. But I also understand, when a law enforcement official charged with the responsibility of preventing attacks -- to go back to our early questions, how do we prevent attacks -- well, if we can't know what someone is planning, we are going to have to rely on the neighbor or, you know, the member of the mosque or the teacher, somebody to see something.",0.05,0.8382164882437778,pos,2,0
dem,3,185,85,CLINTON,"I just think there's got to be a way, and I would hope that our tech companies would work with government to figure that out. Otherwise, law enforcement is blind -- blind before, blind during, and, unfortunately, in many instances, blind after.",0.0,0.5483810132402505,pos,2,0
dem,3,186,85,CLINTON,"So we always have to balance liberty and security, privacy and safety, but I know that law enforcement needs the tools to keep us safe. And that's what i hope, there can be some understanding and cooperation to achieve.",0.5,0.991700519555026,pos,2,0
dem,3,187,86,RADDATZ,"And Governor O'Malley, where do you draw the line between national security and personal security?",0.0,0.8203292427647496,pos,2,0
dem,3,188,87,O'MALLEY,I believe that we should never give up our privacy; never should give up our freedoms in exchange for a promise of security. We need to figure this out together. We need a collaborative approach. We need new leadership.,0.0,0.9243522372394678,pos,2,0
dem,3,189,87,O'MALLEY,"The way that things work in the modern era is actually to gather people around the table and figure these things out. The federal government should have to get warrants. That's not some sort of passe you know, antique sort of principle that safeguards our freedoms.",0.1,0.9292880465635234,pos,2,0
dem,3,190,87,O'MALLEY,"In third Democratic debate, Hillary Clinton has sights set on general election",0.02500000000000001,0.9843250891693328,pos,2,0
dem,3,191,87,O'MALLEY,"Democrats talk foreign policy, economy in third debate",-0.0625,0.9794689589168842,pos,2,0
dem,3,192,87,O'MALLEY,But at the same time with new technologies I believe that the people creating these projects -- I mean these products also have an obligation to come together with law enforcement to figure these things out; true to our American principles and values.,0.03477272727272727,0.9136745222274224,pos,2,0
dem,3,193,87,O'MALLEY,"My friend Kashif, who is a doctor in Maryland; back to this issue of our danger as a democracy of turning against ourselves. He was putting his 10 and 12-year-old boys to bed the other night. And he is a proud American Muslim. And one of his little boys said to him, ""Dad, what happens if Donald Trump wins and we have to move out of our homes?"" These are very, very real issues. this is a clear and present danger in our politics within.",0.0,0.9887072854355374,pos,2,0
dem,3,194,87,O'MALLEY,"We need to speak to what unites us as a people; freedom of worship, freedom of religion, freedom of expression. And we should never be convinced to give up those freedoms in exchange for a promise of greater security; especially from someone as untried and as incompetent as Donald Trump.",0.05000000000000001,0.2978346774186931,neg,2,0
dem,3,195,88,RADDATZ,"Thank you, Governor O'Malley.",0.0,0.6927094818728209,pos,2,0
dem,3,196,89,MUIR,"Martha, we're going to turn now to refugees coming to America. And on the subject of refugees, more than half of all Americans now say they oppose taking in refugees from Syria and across the Middle East.",0.04166666666666668,0.9362593202915032,pos,2,0
dem,3,197,89,MUIR,"Secretary Clinton, you have said that it would undermine who we are as Americans, shutting our doors. But New Hampshire's governor, where we are right here tonight, a democrat and a supporter of yours, is among more than 30 governors who are now concerned. Governor Maggie Hassan says, ""we should halt acceptance of Syrian refugees until U.S. authorities can assure the vetting process, halt Syrian refugees."" Is she wrong?",0.3073593073593073,0.9866785265701444,pos,2,0
dem,3,198,90,CLINTON,"Well, I agree that we have to have the toughest screening and vetting...",0.0,0.8861859766529133,pos,2,0
dem,3,199,91,MUIR,But a halt?,0.0,0.4997373949579834,neg,2,0
dem,3,200,92,CLINTON,"I don't think a halt is necessary. What we have to do is put all of our resources through the Department of Homeland Security, through the State Department, through our intelligence agencies, and we have to have an increased vetting and screening. Now, this takes, David, 18 months to 24 months, two years.",0.0,0.5589484893891868,pos,2,0
dem,3,201,92,CLINTON,"So I know it's not going to happen overnight and everything that can be done should be done. But the process should move forward while we are also taking on ISIS, putting together the kind of strategy that I've advocated for, and making sure that the vetting and the screening is as tough as possible. Because I do believe that we have a history and a tradition, that is part of our values system and we don't want to sacrifice our values.",0.1777777777777778,0.9764654676724668,pos,2,0
dem,3,202,92,CLINTON,"We don't want to make it seem as though we are turning into a nation of fear instead of a nation of resolve. So I want us to have a very tough screening process but I want that process to go forward. And if at the end of 18 months, 24 months there are people who have been cleared, and I would prioritize widows, and orphans, and the elderly, people who may have relatives, families, or have nowhere else to go. I would prioritize them.",0.0,0.9185207730969984,pos,2,0
dem,3,203,92,CLINTON,And that would I think give the American public a bit more of a sense of security about who is being processed and who might end up coming as refugees.,0.16666666666666666,0.6518682089115191,pos,2,0
dem,3,204,93,MUIR,"Governor O'Malley, obviously you were governor yourself at one time. What would you say to New Hampshire's governor tonight? Is she wrong on this?",0.0,0.5857653202524354,pos,2,0
dem,3,205,94,O'MALLEY,"No, what I would say is this is look, I was the first of the three of us to call for America to accept the 65,000 refugees we were asked to accept.And if this humanitarian crisis increases, we should accept more.",0.375,0.8425955112590511,pos,2,0
dem,3,206,95,MUIR,So the idea of a halt or a pause?,0.0,0.56759923408802,pos,2,0
dem,3,207,95,MUIR,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,208,96,O'MALLEY,"David, there are wider vulnerabilities than when it comes to refugees. I met recently with some members of the Chaldean Christian communities and the wait times are a year, 18 months, 24 months. There is a pretty excruciating process that refugees go through. We need to invest more in terms of the other sort of visas and the other sort of waivers.",0.0,0.5275691203331295,pos,2,0
dem,3,209,97,O'MALLEY,"What these Chaldean families told me was that their families in Syria, when ISIS moves into their town, they actually paint a red cross across the door and mark their homes for demolition, and that tells the family you'd better get out now. The sort of genocide and brutality that the victims are suffering, these are not the perpetrators.",0.125,0.8371802386320522,pos,2,0
dem,3,210,97,O'MALLEY,"We need to be the nation whose enduring symbol is the Statue of Liberty, and we need to act like the great country we are, according to our values.",0.8,0.9853939930197122,pos,2,0
dem,3,211,98,MUIR,"Governor, thank you.",0.0,0.6927094818728209,pos,3,0
dem,3,212,99,RADDATZ,"Senator Sanders -- Senator Sanders, we're going to move on. We're going to move on.",0.0,0.4964402321784865,neg,2,0
dem,3,213,100,SANDERS,Excuse me. May I have a chance to respond to this issue?,0.0,0.5327619229683223,pos,2,0
dem,3,214,101,RADDATZ,We're going to move on to the fight against ISIS. You're the one who told us we have to follow the rules and break it off.,0.0,0.7239581021815968,pos,2,0
dem,3,215,101,RADDATZ,(LAUGHTER),0.0,0.375,neg,5,0
dem,3,216,102,SANDERS,"Yeah, but the rule includes equal -- got it. All right.",0.0,0.2982694886623628,neg,2,0
dem,3,217,102,SANDERS,(LAUGHTER),0.0,0.375,neg,5,0
dem,3,218,103,RADDATZ,OK. Let's keep going. Thank you.,0.5,0.4616670015203356,neg,2,0
dem,3,219,104,SANDERS,All right. Let's keep going. OK.,0.0,0.4616670015203356,neg,2,0
dem,3,220,105,RADDATZ,Thank you. I do want to move to the fight against ISIS.,0.0,0.7997406867078263,pos,2,0
dem,3,221,106,SANDERS,Yeah.,0.0,0.3263888888888888,neg,2,0
dem,3,222,107,RADDATZ,"For the people of New Hampshire, the brutality of ISIS is personal. James Foley grew up here. The first hostage, a journalist, brutally executed last year. You've all said ISIS is a ruthless enemy and must be stopped. Al Qaida as well.",0.06818181818181818,0.9738433221236004,pos,2,0
dem,3,223,107,RADDATZ,"Senator Sanders, you voted to send U.S. ground forces to fight in the coalition to help destroy Al Qaida in Afghanistan. Can you then explain you why don't support sending U.S. combat troops to join a coalition to fight ISIS?",-0.2,0.4410826586220401,neg,2,0
dem,3,224,108,SANDERS,"And I also voted and helped lead the effort against the war in Iraq, which will go down in history as one of the worst foreign blunders -- foreign policy blunders in the history of our country.",-0.3513888888888889,0.7719370023238273,pos,2,0
dem,3,225,108,SANDERS,"I voted against the first Gulf War, which set the stage, I believe, for the second Iraq war. And what I believe right now, and I believe this is terribly important, is the United States of America cannot succeed, or be thought of as the policeman of the world, that when there's an international crisis all over the world, in France and in the U.K. Or -- hey, just call up the American military and the American taxpayers, they're going to send the troops.",0.09761904761904762,0.8330426367799203,pos,2,0
dem,3,226,108,SANDERS,And if they have to be in the Middle East for 20 or 30 years no problem.,0.0,0.4416155090484104,neg,2,0
dem,3,227,109,RADDATZ,"But why Al Qaida, why not ISIS?",0.0,0.6753848988806346,pos,2,0
dem,3,228,110,SANDERS,"I have a problem with that, Martha. What I believe has got to happen is there must be an international coalition, including Russia, a well-coordinated effort.",0.0,0.9829759565475644,pos,2,0
dem,3,229,110,SANDERS,"But I agree, as I mentioned a moment ago, with King Abdullah. This is a war for the soul of Islam. The troops on the ground should not be American troops. They should be Muslim troops. I believe that countries like Saudi Arabia and Qatar have got to step up to the plate, have got to contribute the money that we need, and the troops that we need, to destroy ISIS with American support.",-0.1,0.9988841753622542,pos,2,0
dem,3,230,111,RADDATZ,"The administration has tried that over and over again. If it doesn't work and this threat is so great, what's your plan B?",0.8,0.8111236811446974,pos,2,0
dem,3,231,112,SANDERS,"My plan is to make it work, to tell Saudi Arabia that instead of going to war in Yemen, they, one of the wealthiest countries on Earth, are going to have to go to war against ISIS.",0.0,0.9734304326032852,pos,2,0
dem,3,232,112,SANDERS,"To tell Qatar, that instead of spending $200 billion on the World Cup, maybe they should pay attention to ISIS, which is at their doorstep.",0.0,0.8504317047233899,pos,2,0
dem,3,233,112,SANDERS,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,234,113,RADDATZ,"Secretary Clinton, you too have ruled out a large U.S. combat force, yet you support sending in special operations forces to Syria, and sending those 100 to 200 troops to Iraq to do exploitation kill raids.",0.2857142857142857,0.8518514002626153,pos,2,0
dem,3,235,113,RADDATZ,We've already lost one Delta Force member in a raid. It has looked very much to me like we're already in ground combat on frequent trips I've made there.,0.18,0.6092504516905894,pos,2,0
dem,3,236,113,RADDATZ,"So, are you fooling Americans when you say, we're not putting American combat troops back into Syria or Iraq?",0.0,0.7646686749408313,pos,2,0
dem,3,237,114,CLINTON,No. Not at all. I think that what we're facing with ISIS is especially complicated. It was a different situation in Afghanistan. We were attacked from Afghanistan. Al Qaida was based in Afghanistan. We went after those who had attacked us.,-1.0,0.899013699878936,pos,2,0
dem,3,238,114,CLINTON,"What's happening in Syria and Iraq is that, because of the failures in the region, including the failure of the prior government in Baghdad, led by Maliki, there has been a resurgence of Sunni activities, as exemplified by ISIS. And we have to support Sunni-Arab and Kurdish forces against ISIS, because I believe it would be not only a strategic mistake for the United States to put ground combat troops in, as opposed to special operators, as opposed to trainers, because that is exactly what ISIS wants.",0.2017857142857143,0.9939326694614168,pos,2,0
dem,3,239,114,CLINTON,"They've advertised that. They want American troops back in the Middle East. They want American soldiers on the ground fighting them, giving them many more targets, and giving them a great recruiting opportunity.",0.45,0.9645845520925934,pos,2,0
dem,3,240,115,CLINTON,"So, I think it's absolutely wrong policy for us to be even imaginingwe're going end up putting tens of thousands of American troops into Syria and Iraq to fight ISIS.",-0.25,0.9604425329332656,pos,2,0
dem,3,241,115,CLINTON,"And we do have to form a coalition. I know how hard that is. I have formed them. I put together a coalition, including Arabs, with respect to Libya and a coalition to put sanctions onto Iran. And you have to really work hard at it.",0.0,0.9675796817084992,pos,2,0
dem,3,242,115,CLINTON,"And the final thing I would say, bringing Donald Trump back into it, if you're going to put together a coalition in the region to take on the threat of ISIS you don't want to alienate the very countries and people you need to be part of the coalition. And so that is part of the reason why this is so difficult.",0.06666666666666668,0.9749458640980172,pos,2,0
dem,3,243,115,CLINTON,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
dem,3,244,116,RADDATZ,"Secretary Clinton, I want -- I want to follow up on that. You do support sending special operations forces there. You support what the president has done already. One of the lessons people draw from Vietnam and war since is that a little force can turn into a little more and a little more. President Obama certainly didn't expect to be sending 30,000 additional troops into Afghanistan the first year of his presidency.",0.23214285714285715,0.8702491619690861,pos,2,0
dem,3,245,116,RADDATZ,"Are you prepared to run the risk of a bigger war to achieve your goals to destroy ISIS, or are you prepared to give up on those goals if it requires a larger force?",-0.06666666666666668,0.9954102529830562,pos,2,0
dem,3,246,117,CLINTON,"Well, I just think you're asking a question with a false choice. I believe if we lead an air coalition, which we are now in the position of doing and intensify it, if we continue to build back up the Iraqi army, which has had some recent success in Ramadi, as you know, if we get back talking to the tribal sheiks in Anbar to try to rebuild those relationships, which were very successful, in going after Al Qaida in Iraq, if we get the Turks to pay more attention to ISIS than they're paying to the Kurds, if we do put together the kind of coalition with the specific tasks that I am outlining, I think we can be successful in destroying ISIS.",0.2925,0.9998911586699112,pos,2,0
dem,3,247,117,CLINTON,"So that's what I'm focused on, that's what I've outlined and that's what I would do as president.",0.0,0.6122967133893025,pos,2,0
dem,3,248,118,RADDATZ,Governor O'Malley.,0.0,0.6874999999999996,pos,2,0
dem,3,249,118,RADDATZ,(APPLAUSE) You've emphasized the need for more human intelligence on the ground. What is it our intelligence community is not doing now that needs to be done?,0.25,0.7944331747877429,pos,5,0
dem,3,250,119,O'MALLEY,"Well, we have invested nowhere near what we should be investing in human intelligence on the ground. And what I'm talking about is not only the covert CIA intelligence, I'm also talking about diplomatic intelligence. I mean, we've seen time and time again, especially in this very troubled region of nation-state failures, and then we have no idea who the next generation of leaders are that are coming forward.",-0.240625,0.6344714155892625,pos,2,0
dem,3,251,119,O'MALLEY,"So what I would say is not only do we need to be thinking in military terms, but we do our military a disservice when we don't greatly dial up the investment that we are making in diplomacy and human intelligence and when we fail to dial up properly, the role of sustainable development in all of this. As president, I would make the administrator of USAID an actual cabinet member. We have to act in a much more whole of government approach, as General Dempsey said.",0.0142857142857143,0.283242014680082,neg,2,0
