Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,Prob_Pos,NB_Sent
dem,3,633,307,SANDERS,"Given the fact that she's a lot smarter than me, yes, she would.",0.2517642532257409,neg
dem,3,634,307,SANDERS,(LAUGHTER),0.375,neg
dem,3,635,307,SANDERS,"And let me, by the way, take this moment to congratulate Hillary Clinton, who I thought not only did an outstanding job as our first lady, but redefined what that role could be.",0.9874710394961971,pos
dem,3,636,307,SANDERS,"So, I thank you very much for that.",0.5643705043239347,pos
dem,3,637,307,SANDERS,(LAUGHTER),0.375,neg
dem,3,638,307,SANDERS,"My wife, Jane, has been -- way back when before I knew her, a foster parent. Many, many kids came into her home and received the kind of love that they desperately needed. And she turned around many lives.",0.6685544506952168,pos
dem,3,639,307,SANDERS,"She is the best parent and grandmother that I know. She has devoted her life, when I was mayor of the city of Burlington, actually when I first met her, we started a youth office, which started a after-school programs for kids, started a child care center, started a youth newspaper. We got the kids involved in a whole lot of issues.",0.7824156092990204,pos
dem,3,640,307,SANDERS,"She led that effort. So I think, at a time when so many of our kids are desperately looking for constructive activity, where too many of our kids are hanging around on street corners, potentially getting into trouble, I think we need a forceful advocate for the children, for teenagers, for the little children, to deal with the dysfunctional child care system, and I think my wife would do a great job in helping me accomplish those goals.",0.9846506046975981,pos
dem,3,641,308,MUIR,"Senator, thank you.",0.6360920201435012,pos
dem,3,642,308,MUIR,"Governor O'Malley -- Governor O'Malley, you have talked about your wife, Katie, here tonight. She's a district court judge. And the question for you is, would she have to give that up as first lady, or will she share an office in the west wing as well? ",0.40821136771297967,neg
dem,3,643,309,O'MALLEY,"Well, that would be totally up to her. I mean, Katie has never been a person who let her husband's professional choices get in the way of following her dreams.",0.7499927414153336,pos
dem,3,644,309,O'MALLEY,"And I think she got that from her mother, actually.",0.4759077901290349,neg
dem,3,645,309,O'MALLEY,(APPLAUSE),0.7222222222222221,pos
dem,3,646,309,O'MALLEY,"The -- and I readily admit that she is a far more accomplished lawyer than I was ever able to become, before I took my detour. She is a district court judge in Maryland. She puts in a full day there. We've raised four terrific kids. And yet, when she was first lady of the state, not only would she go to work every day and sit there through a lot of sad and gut-wrenching cases, but then she'd put in additional time being an advocate against domestic violence.",0.878955917592133,pos
dem,3,647,309,O'MALLEY,"Maryland made great strides on that because of her advocacy, and her understanding of how the court process works. She was an advocate against bullying and implementing anti-bullying things. So Katie O'Malley will do whatever Katie O'Malley wants to do, regardless of her husband's success in getting elected president.",0.6898822625764439,pos
dem,3,648,309,O'MALLEY,(APPLAUSE),0.7222222222222221,pos
dem,3,649,310,MUIR,"Governor O'Malley, thank you, (inaudible).",0.6927094818728209,pos
dem,3,650,311,O'MALLEY,Thank you.,0.5060896287777378,pos
dem,3,651,312,MUIR,"Governor, thank you. We'll be back with much more from New Hampshire. The Democratic debate continues right after this.",0.98335791251263,pos
dem,3,652,312,MUIR,(COMMERCIAL BREAK),0.5271654564315359,pos
dem,3,653,313,MUIR,"Welcome back tonight. It's been an evening of lively discussion among the candidates and it's time for closing statements. We began in alphabetical order, so we'll reverse the order at the end and begin with you, Senator Sanders.",0.4401880944344413,neg
dem,3,654,314,SANDERS,"Well, thank you very much for hosting this debate, and let me applaud my colleagues up here. Because I think frankly, maybe I'm wrong, but on our worst day, I think we have a lot more to offer the American people than the right wing's extremists.",0.19561710239941968,neg
dem,3,655,314,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,3,656,315,SANDERS,"My father came to this country from Poland at the age of 17 without a nickel in his pocket, which sparked my interest in the need for immigration reform because I know what it's like to be the son of an immigrant.",0.9977532110597992,pos
dem,3,657,315,SANDERS,"We grew up in a three-and-a-half-room, rent controlled apartment in Brooklyn, New York. My mother's dream -- and she died very young, but my mother's dream for her whole life was to be able to get out of that rent-controlled apartment and own a home of her own. She never lived to see that.",0.950735168549657,pos
dem,3,658,316,SANDERS,But what my parents did accomplish is they were able to send both of their sons to college. We were the first in the family. So I know something about economic anxiety and living in a family does not have sufficient income.,0.8040955201972967,pos
dem,3,659,316,SANDERS,"And that is why I am pledged, if elected president of the United States, to bring about a political revolution where millions of people begin to stand up and finally say enough is enough, this great country and our government belong to all of us, not just a handful of billionaires. Thank you very much.",0.9836933181314287,pos
dem,3,660,316,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,3,661,317,RADDATZ,Governor O'Malley?,0.6874999999999996,pos
dem,3,662,317,RADDATZ,"Martha, thank you. I want to thank all of the people who have tuned in tonight. I want to thank the great people of New Hampshire, where despite all of the cynicism about big money and big banks taking over our politics, here in New Hampshire, the individual matters.",0.970213870332387,pos
dem,3,663,317,RADDATZ,"You know, my wife Katie and I have four terrific kids, and like you, there's probably nothing we wouldn't do to give them a future that's safer, that's healthier, where they have more opportunity than our parents and grandparents gave to us. Tonight, what you listened to was a healthy exchange of ideas about how we'd do that, that which we have always proven, the capacity to do better than any nation in the world, to take actions that include more of our people more fully in the economic, social and political life of our country.",0.9753630275684233,pos
dem,3,664,317,RADDATZ,"When you listened to the Republican debate the other night, you heard a lot of anger and you had a lot of fear. Well, they can have their anger and they can have their fear, but anger and fear never built America. We build our country by adopting wage and labor policies, including comprehensive immigration reform with a pathway of citizenship for all. We do it by investing in our country, by investing in infrastructure, by investing in the skills and the talents of our people with debt-free college, and we can do it again.",0.6721888251700878,pos
dem,3,665,317,RADDATZ,"And we also create a better future for our kids when we square our shoulders to the great challenges of our times, whether it's terror trying to undermine our values or Republican presidential candidates trying to get us to surrender our freedoms and our values in the face of this threat.",0.9880299018722053,pos
dem,3,666,317,RADDATZ,"The other big challenge we have is climate change. The greatest business opportunity to come to the United States of America in 100 years. We need to embrace this. I have put forward a plan that does this, that moves us to 100 percent clean electric grid by 2050. Join this campaign for the future. New leadership is what our country needs to move us out of these divided and polarized times. Thank you.",0.8850077783359839,pos
dem,3,667,318,MUIR,"Governor, thank you.",0.6927094818728209,pos
dem,3,668,318,MUIR,(APPLAUSE),0.7222222222222221,pos
dem,3,669,318,MUIR,Secretary Clinton?,0.5088028169014085,pos
dem,3,670,319,CLINTON,"On January 20th, 2017, the next president of the United States will walk into the White House. If, heaven forbid, that next president is a Republican, I think it's pretty clear we know what will happen. A lot of the rights that have been won over years, from women's rights to voter rights to gay rights to worker rights, will be at risk.",0.9295820855800309,pos
dem,3,671,319,CLINTON,"Social Security, which Republicans call a Ponzi scheme, may face privatization. Our vets may see the V.A. hospital that needs to be improved and made better for them turned over to privatization. Planned Parenthood will be defunded. The list goes on because the differences are so stark.",0.4849075702239616,neg
dem,3,672,319,CLINTON,"You know, everybody says every election's important, and there's truth to that. This is a watershed election. I know how important it is that we have a Democrat succeed President Obama in the White House. And I will do all that I can in this campaign to reach out and explain what I stand for and what I will do as president.",0.6586100378560209,pos
dem,3,673,319,CLINTON,"You know, I became a grandmother 15 months ago, and so I spent a lot of time thinking about my granddaughter's future. But as president, I will spend even more time thinking about the futures of all the kids and the grandchildren in this country because I want to make sure every single child has a chance to live up to his or her God-given potential. If you will join me in this campaign, we will make that a mission. Thank you, good night and may the force be with you.",0.3819886655218026,neg
dem,3,674,319,CLINTON,(APPLAUSE),0.7222222222222221,pos
dem,3,675,320,MUIR,Thank you to the candidates tonight. Thank you to the audience here in New Hampshire here at St. Anselm. And thank you to the audience at home. We wish all of you at home a happy and safe holiday week ahead and we wish all the candidates a happy and safe holiday with your families.,0.8002623767669612,pos
dem,4,0,1,HOLT,"We'll begin with 45 second opening statements from each candidate, starting with Secretary Clinton.",0.5984893435893991,pos
dem,4,1,2,CLINTON,"Well, good evening. And I want to thank the Congressional Black Caucus Institute and the people of Charleston for hosting us here on the eve of Martin Luther King Day tomorrow.",0.8261352141623548,pos
dem,4,2,2,CLINTON,"You know, I remember well when my youth minister took me to hear Dr. King. I was a teenager. And his moral clarity, the message that he conveyed that evening really stayed with me and helped to set me on a path to service. I also remember that he spent the last day of his life in Memphis, fighting for dignity and higher pay for working people.",0.9410138237583405,pos
dem,4,3,2,CLINTON,"And that is our fight still. We have to get the economy working and incomes rising for everyone, including those who have been left out and left behind. We have to keep our communities and our country safe. We need a president who can do all aspects of the job.",0.3777310595332837,neg
dem,4,4,2,CLINTON,I understand that this is the hardest job in the world. I'm prepared and ready to take it on and I hope to earn your support to be the nominee of the Democratic Party and the next president of the United States.,0.9982439012787835,pos
dem,4,5,2,CLINTON,(APPLAUSE),0.7222222222222221,pos
dem,4,6,3,HOLT,"Thank you. Senator Sanders, your opening statement, sir.",0.7747178764385334,pos
dem,4,7,4,SANDERS,"Thank you. As we honor the extraordinary life of Dr. Martin Luther King Jr., it's important not only that we remember what he stood for, but that we pledge to continue his vision to transform our country. As we look out at our country today, what the American people understand is we have an economy that's rigged, that ordinary Americans are working longer hours for lower wages, 47 million people living in poverty, and almost all of the new income and wealth going to the top one percent.",0.9875106986566082,pos
dem,4,8,5,SANDERS,"And then, to make a bad situation worse, we have a corrupt campaign finance system where millionaires and billionaires are spending extraordinary amounts of money to buy elections.",0.8298034926183314,pos
dem,4,9,5,SANDERS,"This campaign is about a political revolution to not only elect the president, but to transform this country.",0.9494021173901864,pos
dem,4,10,6,HOLT,"Senator, thank you.",0.6360920201435012,pos
dem,4,11,6,HOLT,(APPLAUSE),0.7222222222222221,pos
dem,4,12,6,HOLT,"And Governor O'Malley, your opening statement, sir.",0.8612836323768897,pos
dem,4,13,7,O'MALLEY,"Thank you. My name is Martin O'Malley, I was born the year Dr. King delivered his ""I Have A Dream"" speech.",0.8404642397743178,pos
dem,4,14,7,O'MALLEY,"And I want to thank the people of South Carolina, not only for hosting our debate here tonight, but also for what you taught all of us in the aftermath of the tragic shooting at Mother Emanuel Church.",0.9846743217444367,pos
dem,4,15,7,O'MALLEY,"You taught us, in fact, in keeping with Dr. King's teaching, that love would have the final word when you took down the Confederate flag from your state house; let go of the past and move forward.",0.8266442458195933,pos
dem,4,16,7,O'MALLEY,"Eight years ago, you brought forward a new leader in Barack Obama to save our country from the second Great Depression. And that's what he's done. Our country's doing better, we're creating jobs again.",0.9130329308330706,pos
dem,4,17,7,O'MALLEY,"But in order to make good on the promise of equal opportunity and equal justice under the law, and we have urgent work to do, and the voices of anger and fear and division that we've heard coming off of the Republican presidential podiums are pretty loud.",0.9302936846065879,pos
dem,4,18,7,O'MALLEY,We need new leadership. We need to come together as a people and build on the good things that President Obama has done.,0.821018687721564,pos
dem,4,19,7,O'MALLEY,"That's why I'm running for president. I need your help, I ask for your vote, and I look forward to moving our country forward once again.",0.62259046871128,pos
dem,4,20,7,O'MALLEY,Thank you.,0.5060896287777378,pos
dem,4,21,8,HOLT,"All right. And Governor, thank you.",0.6927094818728209,pos
dem,4,22,8,HOLT,(APPLAUSE),0.7222222222222221,pos
dem,4,23,9,HOLT,"All right, to our first question, now. The first question, I'll be addressing to all of the candidates.",0.6571021446332382,pos
dem,4,24,9,HOLT,"President Obama came to office determined to swing for the fences on health care reform. Voters want to know how you would define your presidency? How would you think big? So complete this sentence in my first 100 days in office, my top three priorities will be -- fill in the blank.",0.23313003257087353,neg
dem,4,25,9,HOLT,Senator Sanders.,0.5492424242424246,pos
dem,4,26,10,SANDERS,"Well, that's what our campaign is about. It is thinking big. It is understanding that in the wealthiest country in the history of the world, we should have health care for every man, woman, and child as a right that we should raise the minimum wage to at least $15 an hour; that we have got to create millions of decent- paying jobs by rebuilding our crumbling infrastructure.",0.8799499799771027,pos
dem,4,27,10,SANDERS,"So, what my first days are about is bringing America together, to end the decline of the middle class, to tell the wealthiest people in this country that yes, they are going to start paying their fair share of taxes, and that we are going to have a government that works for all of us, and not just big campaign contributors.",0.9953738680022531,pos
dem,4,28,10,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,4,29,11,HOLT,"Secretary Clinton, same question, my first 100 days in office, my top three priorities will be.",0.37259700565128256,neg
dem,4,30,12,CLINTON,"I would work quickly to present to the Congress my plans for creating more good jobs in manufacturing, infrastructure, clean and renewable energy, raising the minimum wage, and guaranteeing, finally, equal pay for women's work.",0.9703477869623707,pos
dem,4,31,12,CLINTON,I would also...,0.5416912715094504,pos
dem,4,32,12,CLINTON,(APPLAUSE),0.7222222222222221,pos
dem,4,33,12,CLINTON,I would also be presenting my plans to build on the Affordable Care Act and to improve it by decreasing the out-of-pocket costs by putting a cap on prescription drug costs; by looking for ways that we can put the prescription drug business and the health insurance company business on a more stable platform that doesn't take too much money out of the pockets of hard-working Americans.,0.8542386862819427,pos
dem,4,34,12,CLINTON,"And third, I would be working, in every way that I knew, to bring our country together. We do have too much division, too much mean- spiritedness. There's a lot we have to do on immigration reform, on voting rights, on campaign finance reform, but we need to do it together. That's how we'll have the kind of country for the 21st century that we know will guarantee our children and grandchildren the kind of future they deserve.",0.7921342178616686,pos
dem,4,35,12,CLINTON,(APPLAUSE),0.7222222222222221,pos
dem,4,36,13,HOLT,"Governor O'Malley, same question.",0.7047747020330442,pos
dem,4,37,14,O'MALLEY,"Thank you. First of all, I would lay out an agenda to make wages go up again for all Americans, rather than down. Equal pay for equal work, making it easier rather than harder for people to join labor unions and bargain collectively for better wages; getting 11 million of our neighbors out of the underground shadow economy by passing comprehensive immigration reform, raising the minimum wage to $15 an hour, however we can, wherever we can.",0.9997348708946939,pos
dem,4,38,14,O'MALLEY,"Secondly, I believe the greatest business opportunity to come to the United States of America in 100 years is climate change. And I put forward a plan to move us to a 100 percent clean electric energy grid by 2050 and create 5 million jobs along the way.",0.9312255312277765,pos
dem,4,39,14,O'MALLEY,(APPLAUSE),0.7222222222222221,pos
dem,4,40,15,HOLT,Thank you. You've all...,0.4943797625770102,neg
dem,4,41,16,O'MALLEY,"Finally -- I'm sorry, that was second, Lester.",0.6604310056704658,pos
dem,4,42,17,O'MALLEY,"And third and finally, we need a new agenda for America's cities. We have not had a new agenda for America's cities since Jimmy Carter. We need a new agenda for America cities that will invest in the talents and skills in our people, that will invest in CBVG transportation, infrastructure and transit options, and make our cities the leading edge in this move to a redesigned built clean green energy future that will employ our people.",0.8722373578298392,pos
dem,4,43,18,HOLT,All right governor thank you.,0.7358678529475159,pos
dem,4,44,18,HOLT,"We've all laid out large visions and we're going to cover a lot of the ground you talked about as we continue in the evening. The last couple of weeks of this campaign have featured some of the sharpest exchanges in the race. Let's start with one of them, the issue of guns.",0.7478615306193713,pos
dem,4,45,18,HOLT,"Senator Sanders, last week Secretary Clinton called you quote, ""a pretty reliable vote for the gun lobby."" Right before the debate you changed your position on immunity from lawsuits for gun manufacturers, can you tell us why?",0.9316950078492888,pos
dem,4,46,19,SANDERS,"Well, I think Secretary Clinton knows that what she says is very disingenuous. I have a D-minus voting record from the NRA. I was in 1988, there were three candidates running for congress in the state of Vermont, I stood up to the gun lobby and came out and maintained the position that in this country we should not be selling military style assault weapons.",0.5585296114943717,pos
dem,4,47,19,SANDERS,"I have supported from day one and instant background check to make certain that people who should have guns do not have guns. And that includes people of criminal backgrounds, people who are mentally unstable. I support what President Obama is doing in terms of trying to close the gun show loop holes and I think it should be a federal crime if people act as dormant.(ph)",0.6961584723685101,pos
dem,4,48,19,SANDERS,We have seen in this city a horrendous tragedy of a crazed person praying with people in the coming up and shooting nine people. This should not be a political issue. What we should be doing is working together.,0.28959939935897017,neg
dem,4,49,19,SANDERS,"And by the way, as a senator from a rural state that has virtually no gun control, I believe that I am in an excellent position to bring people together to fight the sensible...",0.9923601393487007,pos
dem,4,50,20,HOLT,"Senator, but you didn't answer the question that you did change your position on immunity from gun manufacturers. So can you...",0.6212231112745376,pos
dem,4,51,21,SANDERS,"What I have said, is that gun manufacturer's liability bill has some good provisions among other things, we've prohibited ammunition that would've killed cops who had protection on. We have child safety protection work on guns in that legislation. And what we also said, ""is a small mom and pop gun shop who sells a gun legally to somebody should not be held liable if somebody does something terrible with that gun.""",0.3580539163059207,neg
dem,4,52,21,SANDERS,"So what I said is, "" I would re-look at it."" We are going to re- look at it and I will support stronger provisions.",0.6859909247571874,pos
dem,4,53,22,HOLT,"Secretary Clinton, would you like to respond to Senator Sanders.",0.4698535851821309,neg
dem,4,54,23,CLINTON,"Yes look, I have made it clear based on Senator Sanders' own record that he has voted with the NRA, with the gun lobby numerous times.He voted against the Brady Bill five times. He voted for what we call, the Charleston Loophole. He voted for immunity from gunmakers and sellers which the NRA said, ""was the most important piece of gun legislation in 20 years. """,0.5172839850938792,pos
dem,4,55,23,CLINTON,"He voted to let guns go onto the Amtrak, guns go into National Parks. He voted against doing research to figure out how we can save lives. Let's not forget what this is about, 90 people a day die from gun violence in our country. That's 33,000 people a year.",0.6263837182711453,pos
dem,4,56,23,CLINTON,"One of the most horrific examples not a block from here where we had nine people murdered. Now, I am pleased to hear that Senator Sanders has reversed his position on immunity and I look forward to him joining with those members of congress who have already introduced legislation. There is no other industry in America that was given the total pass that the gun makers and dealers were and that needs to be reversed.",0.961696720070021,pos
dem,4,57,24,HOLT,"All right, Governor O'Malley, you signed tough gun control measures as governor of Maryland and there are a lot Democrats in the audience here in South Carolina who own guns. This conversation might be worrying many of them. They may be hearing, ""you want to take my guns. What would you say to them?",0.9589752843572055,pos
dem,4,58,25,O'MALLEY,"This is what I would say Lester, look see, I've listened to Secretary Clinton and Senator Sanders go back and forth on which of them has the most inconsistent record on gun safety legislation and I would have to agree with both of them. They've both been inconsistent when it comes to this issue.",0.8686994795921876,pos
dem,4,59,26,O'MALLEY,"I'm the one candidate on this stage that actually brought people together to pass comprehensive gun safety legislation. This is very personal to me being from Baltimore. I will never forget one occasion visiting a little boy in Johns' Hopkins Hospital, he was getting a birthday haircut, the age of three when drug dealers turned that barbershop into a shooting gallery and that boy's head was pierced with a bullet. And I remember visiting him, it did not kill him - I remember visiting him and his mother in Johns Hopkins Hospital. He was getting a birthday haircut, the age of three when drug dealers turned that barbershop into a shooting gallery, and that boys head was pierced with a bullet.",0.8531729558047986,pos
dem,4,60,26,O'MALLEY,"And, I remember visiting him, it did not kill him. I remember visiting him and his mother in Johns Hopkins Hospital. In his diapers (ph) with tubes running in and out of his head, same age as my little boy.",0.7434383650733112,pos
dem,4,61,26,O'MALLEY,"So, after the slaughter of the kids in Connecticut last year, we brought people together. We did pass in our state comprehensive gun safety legislation. It did have a ban on combat assault weapons, universal background checks, and you know what? We did not interrupt a single person's hunting season.",0.7383388997878849,pos
dem,4,62,26,O'MALLEY,"I've never met a self respecting deer hunter that needed an AR-15 to down a deer. And, so...",0.21441714326039826,neg
dem,4,63,26,O'MALLEY,(APPLAUSE),0.7222222222222221,pos
dem,4,64,26,O'MALLEY,... we're able to actually do these things.,0.5968550819443298,pos
dem,4,65,27,HOLT,"Alright, Governor, thank you.",0.5661777958752795,pos
dem,4,66,27,HOLT,"Secretary Clinton, this is a community that has suffered a lot of heartache in the last year. Of course, as you mentioned, the church shootings. We won't forget the video of Walter Scott being shot in the back while running from police.",0.9518430606701822,pos
dem,4,67,27,HOLT,"We understand that a jury will decide whether that police officer was justified, but it plays straight to the fears of many African American men that their lives are cheap. Is that perception, or in your view, is it reality?",0.9295284579499082,pos
dem,4,68,28,CLINTON,"Well, sadly it's reality, and it has been heartbreaking, and incredibly outraging to see the constant stories of young men like Walter Scott, as you said, who have been killed by police officers. Their needs to be a concerted effort to address the systemic racism in our criminal justice system.",0.9397189670683491,pos
dem,4,69,28,CLINTON,"And, that requires a very clear, agenda for retraining police officers, looking at ways to end racial profiling, finding more ways to really bring the disparities that stalk our country into high relief.",0.8888978308078832,pos
dem,4,70,28,CLINTON,"One out of three African American men may well end up going to prison. That's the statistic. I want people hear to think what we would be doing if it was one out of three white men, and very often, the black men are arrested, convicted and incarcerated ...",0.8969746799137399,pos
dem,4,71,28,CLINTON,(APPLAUSE),0.7222222222222221,pos
dem,4,72,28,CLINTON,...for offensive that do not lead to the same results for white men.,0.44222464033792835,neg
dem,4,73,28,CLINTON,"So, we have a very serious problem that we can no longer ignore.",0.37237437591850064,neg
dem,4,74,29,HOLT,You time is up.,0.5017299891009878,pos
dem,4,75,29,HOLT,"Senator Sanders, my next question is...",0.5526801650066737,pos
dem,4,76,30,SANDERS,"...Well, I -- look...",0.5103666745259698,pos
dem,4,77,31,HOLT,... It's actually -- actually my next question is to you...,0.4687762429675134,neg
dem,4,78,32,SANDERS,"... Let me respond to what the secretary said. We have a criminal justice system which is broken. Who in America is satisfied that we have more people in jail than any other country on Earth, including China?Disproportionately African American, and Latino. Who is satisfied that 51% of African American young people are either unemployed, or underemployed? Who is satisfied that millions of people have police records for possessing marijuana when the CEO's of Wall Street companies who destroyed our economy have no police records.",0.2823002434107256,neg
dem,4,79,32,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,4,80,33,HOLT,Senator Sanders...,0.5492424242424246,pos
dem,4,81,34,SANDERS,... We need to take a very hard look at our...,0.5191992546309405,pos
dem,4,82,35,HOLT,Senator. Senator Sanders...,0.5492424242424246,pos
dem,4,83,36,SANDERS,"... criminal justice system, investing in jobs, and education not in jails and incarceration .",0.9154821483817416,pos
dem,4,84,37,HOLT,"... Just over a week ago the chairman of the Congressional Black Caucus endorsed Secretary Clinton, not you. He said that choosing her over you was not a hard decision. In fact, our polling shows she's beating you more than two to one among minority voters. How can you be the nominee if you don't have that support?",0.3115903302166353,neg
dem,4,85,38,SANDERS,"Well, let me talk about polling.",0.4577167382645194,neg
dem,4,86,38,SANDERS,(LAUGHTER) ,0.375,neg
dem,4,87,39,SANDERS,"As Secretary Clinton well knows, when this campaign began she was 50 points ahead of me. We were all of three percentage points. Guess what?",0.6361573626213465,pos
dem,4,88,39,SANDERS,"In Iowa, New Hampshire, the race is very, very close. Maybe we're ahead New Hampshire.",0.9796891546862514,pos
dem,4,89,39,SANDERS,(CHEERING),0.6111111111111108,pos
dem,4,90,40,SANDERS,"In terms of polling, guess what? We are running ahead of Secretary Clinton. In terms of taking on my taking on my good friend, Donald Trump, beating him by 19 points in New Hampshire, 13 points in the last national poll that we saw.",0.7700247168570271,pos
dem,4,91,40,SANDERS,"To answer your question. When the African American community becomes familiar with my Congressional record and with our agenda, and with our views on the economy, and criminal justice -- just as the general population has become more supportive, so will the African American community, so will the Latino community. We have the momentum, we're on a path to a victory.",0.984383725929153,pos
dem,4,92,40,SANDERS,(APPLAUSE) (CHEERING),0.8033707865168533,pos
dem,4,93,41,O'MALLEY,"Lester, I (inaudible)",0.75,pos
dem,4,94,42,HOLT,"Governor, I'm going to come to you in a second.",0.660023046585777,pos
dem,4,95,42,HOLT,"Google searches for the words, ""Black Lives Matter"" surpassed, ""civil rights movement"". And, here in South Carolina, ""black lives matter"" was the number one trending political issue.",0.8681180178852534,pos
dem,4,96,43,HOLT,"Governor O'Malley, you've campaigned on your record as governor of Maryland, and before that, the mayor of Baltimore. Last year, of course, Baltimore was rocked by violent unrest in the wake of the death of Freddie Gray.",0.892880860227345,pos
dem,4,97,43,HOLT,"And right from the start of your campaign, you've been dogged by those who blame your tough-on-crime, so-called zero tolerance policies as mayor for contributing to that unrest. What responsibility do you bear?",0.5978992402355199,pos
dem,4,98,44,O'MALLEY,"Yes, let's talk about this. When I ran for mayor in 1999, Lester, it was not because our city was doing well. It was because we were burying over 300 young, poor black men every single year.",0.6729860973283972,pos
dem,4,99,44,O'MALLEY,"And that's why I ran, because, yes, black lives matter. And we did a number of things. We weren't able to make our city immune from setbacks as the Freddie Gray unrest and tragic death showed.",0.7205185404138732,pos
dem,4,100,44,O'MALLEY,"But we were able to save a lot of lives doing things that actually worked to improve police and community relations. The truth of the matter is, we created a civilian review board. And many of these things are in the new agenda for criminal justice reform that I've put forward.",0.6335985446169757,pos
dem,4,101,44,O'MALLEY,"We created a civilian review board, gave them their own detectives. We required the reporting of discourtesy, use of excessive force, lethal force. I repealed the possession of marijuana as a crime in our state.",0.6386415667346385,pos
dem,4,102,44,O'MALLEY,"I drove our incarceration rate down to 20-year lows, and drove violent crime down to 30-year lows, and became the first governor south of the Mason-Dixon line to repeal the death penalty.",0.9802316214976219,pos
dem,4,103,44,O'MALLEY,I feel a responsibility every day to find things that work...,0.843438601965674,pos
dem,4,104,44,O'MALLEY,(APPLAUSE),0.7222222222222221,pos
dem,4,105,45,HOLT,All right. Let's talk...,0.42616372391653284,neg
dem,4,106,46,O'MALLEY,... and to do more of them to reform our criminal justice system.,0.9412167303484585,pos
dem,4,107,47,HOLT,"Let's talk more about policing and the criminal justice system. Senator Sanders, a few times tonight we're going to hear from some of the most prominent voices on YouTube, starting with Franchesca Ramsey, who tackles racial stereotypes through her videos. Let's watch.",0.8987473560490131,pos
dem,4,108,47,HOLT,(BEGIN VIDEO CLIP),0.270450374056491,neg
dem,4,109,48,FRANCHESCA RAMSEY,"Hey, I'm Franchesca Ramsey. I believe there's a huge conflict of interest when local prosecutors investigate cases of police violence within their own communities.",0.5814682558026634,pos
dem,4,110,48,FRANCHESCA RAMSEY,"For example, last month, the officers involved in the case of 12- year-old Tamir Rice weren't indicted. How would your presidency ensure that incidents of police violence are investigated and prosecuted fairly?",0.9793055959890394,pos
dem,4,111,48,FRANCHESCA RAMSEY,(END VIDEO CLIP),0.27964667210098293,neg
dem,4,112,49,HOLT,Senator Sanders.,0.5492424242424246,pos
dem,4,113,50,SANDERS,I apologize for not hearing all of that question.,0.39164711066216934,neg
dem,4,114,51,HOLT,Would you like me to read it back to you?,0.4408372584089378,neg
dem,4,115,52,SANDERS,Yes.,0.43488372093023253,neg
dem,4,116,53,HOLT,"Prosecutors -- ""I believe there's a huge conflict of interest when local prosecutors investigate cases of police violence within their communities. Most recently, we saw this with a non- indictment of the officers involved in the case of 12-year-old Tamir Rice. How would you presidency ensure incidents of police violence are investigated and prosecuted fairly?""",0.5135883519850621,pos
dem,4,117,54,SANDERS,"Absolutely. This is a responsibility for the U.S. Justice Department to get involved. Whenever anybody in this country is killed while in police custody, it should automatically trigger a U.S. attorney general's investigation.",0.856645242331898,pos
dem,4,118,54,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,4,119,54,SANDERS,"Second of all, and I speak as a mayor who worked very closely and well with police officers, the vast majority of whom are honest, hard- working people trying to do a difficult job, but let us be clear.",0.9781884378671034,pos
dem,4,120,54,SANDERS,"If a police officer breaks the law, like any public official, that officer must be held accountable.",0.8600914497469917,pos
dem,4,121,54,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,4,122,54,SANDERS,"And thirdly, we have got to de-militarize our police departments so they don't look like occupying armies. We've got to move toward community policing.",0.9256238654362422,pos
dem,4,123,54,SANDERS,"And fourthly, we have got to make our police departments look like the communities they serve in their diversity.",0.9372077473997201,pos
dem,4,124,54,SANDERS,(APPLAUSE),0.7222222222222221,pos
dem,4,125,55,HOLT,"Secretary Clinton, this question is for you. Tonight parts of America are in the grip of a deadly heroin epidemic, spanning race and class, hitting small towns and cities alike. It has become a major issue in this race.",0.9977475217865445,pos
dem,4,126,55,HOLT,"In a lot of places where you've been campaigning, despite an estimated trillion dollars spent, many say the war on drugs has failed. So what would you do?",0.7238712142779056,pos
dem,4,127,56,CLINTON,"Well, Lester, you're right. Everywhere I go to campaign, I'm meeting families who are affected by the drug problem that mostly is opioids and heroin now, and lives are being lost and children are being orphaned.And I've met a lot of grandparents who are now taking care of grandchildren.",0.6907977107482992,pos
dem,4,128,56,CLINTON,"So I have tried to come out with a comprehensive approach that, number one, does tell the states that we will work with you from the federal government putting more money, about a billion dollars a year, to help states have a different approach to dealing with this epidemic.",0.9848990482565538,pos
dem,4,129,56,CLINTON,"The policing needs to change. Police officers must be equipped with the antidote to a heroin overdose or an opioid overdose, known as Narcan. They should be able to administer it. So should firefighters and others.",0.5615713655518609,pos
dem,4,130,56,CLINTON,"We have to move away from treating the use of drugs as a crime and instead, move it to where it belongs, as a health issue. And we need to divert more people from the criminal justice system into drug courts, into treatment, and recovery.",0.36291582986236726,neg
dem,4,131,57,HOLT,And that's time.,0.5108037622189618,pos
