SentenceNo,SequenceNo,Speaker,Text
768,344,CRUZ,"I will keep my word. My father fled Cuba, and I will fight to defend liberty because my family knows what it's like to lose it."
769,345,WALLACE,"Dr. Carson, closing statement."
770,346,CARSON,"Well, I haven't said anything about me being the only one to do anything, so let me try that."
771,346,CARSON,I'm the only one to separate siamese twins...
772,346,CARSON,(LAUGHTER)
773,346,CARSON,"The -- the only one to operate on babies while they were still in mother's womb, the only one to take out half of a brain, although you would think, if you go to Washington, that someone had beat me to it."
774,346,CARSON,(LAUGHTER)
775,346,CARSON,"But I -- but I'm very hopeful that I'm not the only onel who's willing to pick up the baton of freedom, because freedom is not free, and we must fight for it every day. Every one of us must fight for it, because we're fighting for our children and the next generation."
776,346,CARSON,(APPLAUSE)
777,347,BAIER,"Governor Mike Huckabee, closing statement."
778,348,HUCKABEE,"It seems like this election has been a whole lot about a person who's very high in the polls, that doesn't have a clue about how to govern."
779,348,HUCKABEE,"A person who has been filled with scandals, and who could not lead, and, of course, I'm talking about Hillary Clinton."
780,348,HUCKABEE,(LAUGHTER)
781,348,HUCKABEE,I think America...
782,349,(UNKNOWN),Thank you.
783,350,HUCKABEE,"...is in trouble, but it's not beyond repair. But it's going to take leadership who sees the greatness of this country, and who believes that once again we can be one nation, under God."
784,350,HUCKABEE,"I'll be my best to do that, and thank you for your support."
785,350,HUCKABEE,(APPLAUSE)
786,351,KELLY,Governor Scott Walker.
787,352,WALKER,Thanks.
788,352,WALKER,"I'm guy with a wife and two kids, and Harley. One article called me ""aggressively normal."""
789,352,WALKER,"I ran for governor because I was worried about my kids' future. Then, I took on the big government union bosses, and we won. They tried to recall me, and we won. They target us again, and we won."
790,352,WALKER,"We balanced the budget, cut taxes, and turned our state around with big, bold reforms."
791,352,WALKER,"It wasn't too late for Wisconsin, and it's not too late for America. That's why I ask for your vote."
792,353,WALLACE,"Governor Bush, closing statement, sir."
793,354,BUSH,Here's what I believe. I believe we're at the verge of the greatest time to be alive in this world.
794,354,BUSH,"But Washington is holding us back. How we tax, how we regulate. We're not embracing the energy revolution in our midst, a broken immigration system that has been politicized rather than turning it into an economic driver."
795,354,BUSH,We're not protecting and preserving our entitlement system or reforming for the next generation. All these things languish while we have politicians in Washington using these as wedge issues.
796,354,BUSH,"Here's my commitment to you, because I did it as Florida. We can fix these things. We can grow economically and restore America's leadership in the world, so that everybody has a chance to rise up. I humbly ask for your vote, whenever you're gonna get to vote, whenever the primary is. Thank you all very much."
797,355,BAIER,"Mr. Trump, closing statement, sir."
798,356,TRUMP,Our country is in serious trouble. We don't win anymore.
799,356,TRUMP,"We don't beat China in trade. We don't beat Japan, with their millions and millions of cars coming into this country, in trade. We can't beat Mexico, at the border or in trade."
800,356,TRUMP,"We can't do anything right. Our military has to be strengthened. Our vets have to be taken care of. We have to end Obamacare, and we have to make our country great again, and I will do that."
801,356,TRUMP,Thank you.
802,357,BAIER,"Gentlemen, thank you."
803,358,KELLY,It's over!
804,359,BAIER,That's it.
805,360,KELLY,"Are you relieved? You were nervous before, they -- they don't look relieved. They look ""get me outta here."""
806,360,KELLY,"Thank you all very much, and that will do it for the first Republican primary debate night of the 2016 presidential race. Our thanks to the candidates, who will now be joined by their families on stage."
