SentenceNo,SequenceNo,Speaker,Text
787,487,RUBIO,"Because the world today has hundreds of millions of people that can afford to be their clients, their customers, their partners, people they collaborate with. But that won’t happen if the world is dangerous and it’s unstable."
788,487,RUBIO,And that will require strong American leadership. The next president of the United States is going to have eight years of a mess of a foreign policy to clean up. That’s why it can’t be Hillary Clinton.
789,487,RUBIO,"And quite frankly, that’s why it can’t be someone who simply has not shown the intellectual curiosity or the interest in learning about these very complicated issues. And Donald simply hasn’t."
790,488,WALLACE," Mr. Trump, your response."
791,489,TRUMP," Well, let me just say this. I’ve gotten to know Marco over a period of time, believe me, he is not a leader. Believe me."
792,490,RUBIO, But that doesn’t answer the question. (CROSSTALK)
793,491,WALLACE, He didn’t interrupt you. Let him talk.
794,492,TRUMP," He didn’t answer — he’s not a leader. And, frankly, when I say they’ll do as I tell them, they’ll do as I tell them. And that’s very — it’s very simple. It’s very simple."
795,492,TRUMP,"We are in a very dangerous place. We have a depleted military. Totally depleted. We have — by the way, our vets are treated horribly. We’re going to take care of our vets. We’re going to start taking care of our vets, properly, like we should."
796,492,TRUMP,(APPLAUSE)
797,492,TRUMP,"But we’re going to build up our military, and we’re going to get the equipment we want, not the equipment that’s sold to us by somebody that gave him and him and not the governor campaign contributions. OK? We’re going to get the equipment that the generals and the soldiers want."
798,492,TRUMP,"I will prove to be a great leader. And, you know, it’s very interesting, we talk about the polls. Every single poll when it comes to ISIS and the military and the border say, by far, Trump is the best."
799,493,WALLACE," Mr. Trump, your time is up."
800,494,RUBIO," Yeah, I just want to — a couple points. Once again, he was pressed on a policy issue to show his understanding of the foreign policy, and his reaction was just to attack somebody else with a name."
801,494,RUBIO,"Here’s the bottom line. And I’m going to repeat it again. The world today is as complicated and as complex as it has been certainly in a very — certainly in the lifetime of anybody here today. You indeed do have a lunatic in North Korea with nuclear weapons. You indeed do have the Chinese government taking over the most important shipping lane in the world. And Vladimir Putin, who you’ve expressed admiration for, Donald..."
802,495,TRUMP, Wrong. Wrong.
803,496,RUBIO, You’ve expressed admiration for him.
804,497,TRUMP, Wrong.
805,497,TRUMP,(CROSSTALK)
806,498,RUBIO," Donald, you said he’s a strong leader."
807,499,TRUMP, Wrong.
808,500,RUBIO, He is now dividing Europe up...
809,501,TRUMP," He said very good things about me, and I said..."
810,501,TRUMP,(CROSSTALK)
811,502,RUBIO," All right, I’m going to finish my statement here."
812,503,TRUMP," Yeah, finish."
813,504,RUBIO, And he’s also sowing instability in the Middle East. You have Iran who’s going to get $100 billion of sanctions relief. You have radical jihadists spreading all over the world. This is a time for seriousness on these issues. You have yet to answer a single serious question about any of this. Will you give us a detailed answer about foreign policy any time you’re asked on it?
814,505,TRUMP," Let me just tell you, first of all, I’ve been hearing this man so long talking about Putin. Putin said about me — I didn’t say about Putin — Putin said very nice things about me. And I say very nicely, wouldn’t it be nice if actually we could get along with Russia, we could get along with foreign countries, instead of spending trillions and trillions of dollars?"
815,505,TRUMP,"You’re talking about Flint, Michigan. You’re talking about places — we need to rebuild the infrastructure of our country. Wouldn’t it be nice if we got along with the world, and maybe Russia could help us in our quest to get rid of ISIS, et cetera, et cetera?"
816,505,TRUMP,(CROSSTALK)
817,506,WALLACE," Gentlemen, you both have had a chance to talk. You both have had a chance to talk a couple of times. I’d like to move on to Senator Cruz. Senator, we have some breaking news tonight. North Korea’s dictator, Kim Jong-un, has ordered that country’s nuclear weapons to be made ready at a moment’s notice."
818,507,CRUZ, Yes. Yes.
819,508,WALLACE, And this comes just hours after the U.N. Security Council announced that — approved the toughest sanctions in two decades against that country. Assume you’re President Cruz tonight. What do you do?
820,509,CRUZ," Well, you’re right, the news is very disturbing that Kim Jong-un has put their nuclear weapons on ready state. I’m glad that we’re sending another carrier group to the South China Sea. I’m glad that Congress passed sanctions on North Korea."
821,509,CRUZ,"But this is all the result of the failures of the Clinton administration two decades ago that negotiated a deal with North Korea lifting the sanctions, allowing billions of dollars to flow in, and they used that money to develop nuclear weapons in the first place."
822,509,CRUZ,"What we — now we’re in a much harder position. When you have a lunatic with nuclear weapons, to some extent, it constrains your options. We need to be moving the carrier — carrier group to the South China Seas. We — we need to be putting in place missile defense, such as the THAAD missile defense system in South Korea."
823,509,CRUZ,"We need to be pursuing space-based missile defense. One of the advantages of space-based missile defense is that if you have a missile launch in North Korea or you have a missile launch in Iran, a space-based missile defense can take out one or two or three missiles before it can cross over and do damage."
824,509,CRUZ,"And we also need to be putting pressure on China, because North Korea is effectively a — a client state of China. All of that will happen with a strong commander-in-chief that is devoted to keeping this country safe."
825,510,WALLACE," Thank you, Senator."
826,510,WALLACE,"Governor Kasich, I want to move back to the debate that we heard earlier about Vladimir Putin. In December, after Vladimir Putin had some nice thing to say about Donald Trump, calling him bright and talented, your campaign ran a video suggesting that Trump might name the Russian president as his running mate. Here’s a clip."
827,511,KASICH, I’ll have to see this.
828,511,KASICH,(BEGIN VIDEO CLIP)
829,512,(UNKNOWN)," If elected, Trump promised that the dictatorial duo would, quote, “make tyranny great again.”"
830,513,TRUMP, I think I’d get along very well with Vladimir Putin. I just think so.
831,513,TRUMP,(END VIDEO CLIP)
832,513,TRUMP,(LAUGHTER)
833,514,WALLACE," That was your campaign video, sir."
834,515,KASICH, That was a pretty good one.
835,516,WALLACE," Well, OK."
836,517,KASICH," No, I..."
837,517,KASICH,(CROSSTALK)
838,518,WALLACE," If I may — sir, if I may ask my question..."
839,519,KASICH, Of course.
840,520,WALLACE," I think you were kidding...WALLACE: But it was your video and the serious question is, because the suggestion is, do you think that Donald Trump is naive about the threat that Vladimir Putin represents?"
841,521,KASICH," I’m not biting. Let me take you around the world, OK? Let me — look, I’m going to take you very quickly."
842,521,KASICH,"In Russia, we need to tell them we’re going to arm the Ukrainians with defensive lethal weapons. And we’re going to tell Putin if you attack anybody in Eastern Europe in NATO, you attack Finland and Sweden, which is not in NATO, consider it an attack on us. And he will understand that."
843,521,KASICH,"Secondly, I would tell the Chinese you don’t own the South China Sea. Stop hacking us. And we’re going to beef up our cyber command. And we’re going to be in a position to be able to take out your systems if you continue to do this."
844,521,KASICH,"Now let’s move over into the Middle East. The Egyptians, they know they’re on their last legs there because of the attack from ISIS. The Jordanians are — really have been our friends. They know that they are at risk. So do the Saudis. So do the Gulf states."
845,521,KASICH,"They are our allies, really, or have similar aims, we need to bring them closer to us. Turkey a critical avenue to the Middle East. We have to bring them towards the West, and not towards the East."
846,522,WALLACE, Governor...
847,523,KASICH," And we have a joint, good human intelligence. That is called a semi-trip around the world. And if you gave me more time, I’d finish the trip."
848,524,WALLACE," Governor, thank you."
849,525,KASICH, Thank you.
850,526,BAIER," Coming up, a final question and closing statements. And take a look at this. The volume of conversation on Facebook surrounding the remaining candidates over the last month. Whether that conversation is good or bad, Donald Trump clearly dominates the field."
851,526,BAIER,We’ll be back with more of the Republican presidential debate live from Detroit. (COMMERCIAL BREAK)
852,527,BAIER, Welcome back to the Republican presidential debate. Let’s get back at it.
853,527,BAIER,"Gentlemen, this is the last question of the night. It has been a long time since our first debate, seven months ago in Cleveland. A lot has transpired since then, obviously, including an RNC pledge that all of you signed agreeing to support the party’s nominee and not to launch an independent run. Tonight, in 30 seconds, can you definitively say you will support the Republican nominee, even if that nominee is Donald J. Trump?"
854,527,BAIER,"Senator Rubio, yes or no?"
855,528,RUBIO, I’ll support the Republican nominee.
856,529,BAIER, Mr. Trump? Yes or no?
857,530,RUBIO," I’ll support Donald if he’s the Republican nominee, and let me tell you why. Because the Democrats have two people left in the race. One of them is a socialist. America doesn’t want to be a socialist country. If you want to be a socialist country, then move to a socialist country."
858,530,RUBIO,"The other one is under FBI investigation. And not only is she under FBI investigation, she lied to the families of the victims of Benghazi, and anyone who lies to the families of victims who lost their lives in the service of our country can never be the commander- in-chief of the United States."
859,531,BAIER, Senator...
860,532,RUBIO, We must defeat Hillary Clinton.
861,533,BAIER," Senator Cruz, yes or no, you will support Donald Trump is he’s the nominee?"
862,534,CRUZ," Yes, because I gave my word that I would. And what I have endeavored to do every day in the Senate is do what I said I would do. You know, just on Tuesday, we saw an overwhelming victory in the state of Texas where I won Texas by 17 percent."
863,534,CRUZ,"And I will say it was a powerful affirmation that the people who know me best, the people who I campaigned, who made promises that if you elect me, I’ll lead the fight against Obamacare, I’ll lead the fight against amnesty, I’ll lead the fight against our debt, and I will fight for the Bill of Rights and your rights every day, that the people of Texas said you have kept your word, and that’s what I’ll do as president."
864,535,BAIER," Governor Kasich, yes or no, would you support Donald Trump as the Republican nominee?"
865,536,KASICH," Yeah. But — and I kind of think that, before it’s all said and done, I’ll be the nominee. But let me also say..."
866,536,KASICH,(APPLAUSE)
867,536,KASICH,"But let me also say, remember..."
868,537,BAIER, But your answer is yes?
869,538,KASICH," But I’m the little engine that can. And, yeah, look, when you’re in the arena, and we’re in the arena. And the people out here watching — we’re in the arena, we’re traveling, we’re working, we spend time away from our family, when you’re in the arena, you enter a special circle. And you want to respect the people that you’re in the arena with. So if he ends up as the nominee — sometimes, he makes it a little bit hard — but, you know, I will support whoever is the Republican nominee for president."
870,538,KASICH,(APPLAUSE)
871,539,WALLACE," Mr. Trump, I’m going to ask you a version of the same question. As we saw today with Mitt Romney, the #NeverTrump movement is gaining steam. Some people are talking about contributing millions of dollars to try to stop you. Again today, you raised the possibility that you might run as an independent if you feel you’re treated unfairly by the Republican Party."
872,539,WALLACE,"So I’m going to phrase the question that the other three people on this stage just got. Can you definitively say tonight that you will definitely support the Republican nominee for president, even if it’s not you?"
873,540,TRUMP, Even if it’s not me?
874,540,TRUMP,(LAUGHTER)
875,540,TRUMP,Let me just start off by saying...
876,541,WALLACE," Thirty seconds, sir."
877,542,TRUMP," ... OK — that I’m very, very proud of — millions and millions of people have come to the Republican Party over the last little while. They’ve come to the Republican Party. And by the way, the Democrats are losing people. This is a trend that’s taking place. It’s the biggest thing happening in politics, and I’m very proud to be a part of it. And I’m going to give them some credit, too, even though they don’t deserve it. But the answer is: Yes, I will."
878,543,WALLACE," Yes, you will support the nominee of the party? TRUMP: Yes, I will. Yes. I will."
879,544,KELLY," Candidates, it’s now time for your closing statements. Governor Kasich, we’ll start with you."
880,545,KASICH," Well, ladies and gentlemen, I love being here in Michigan, and I want to say to all of you here that I have a record of being able to solve some of the biggest problems. It’s not just talk, and it’s not theory."
881,545,KASICH,"I did it in Washington by helping people get into a healthier economic situation. I’ve done it in Ohio. And as we’ve made progress in Ohio, we’ve left no one behind. We’ve not left behind the mentally ill, the drug addicted, the working poor, the developmental disabled, and we have raised our minority community."
882,545,KASICH,"And as president of the United States, I will go back to Washington, I will take the formulas that I used, and I will — I will fix the problems in Washington, and you’ll work with me as I send you power to fix your — your communities, your neighborhoods, your state, and together, we’ll restore the spirit of America. And I know you want that. Thank you."
883,545,KASICH,(APPLAUSE)
884,546,WALLACE," Senator Rubio, 30 seconds, closing statement."
885,547,RUBIO," Well, I know this has been an unusual election cycle, as it continues, and there’s a lot of problems in America, and people are truly hurting. But this election is not just about confronting our problems; it’s also about embracing our opportunities."
886,547,RUBIO,"I believe the 21st century holds the potential to be the greatest era in the history of the United States, if we get this election right and if we act now. If we do, if we do what needs to be done, we can leave our children as the freest and most prosperous Americans that have ever lived, and the 21st century can be the greatest era in the amazing story of America. So I ask everyone to vote for me and join our effort at marcorubio.com."
887,547,RUBIO,(APPLAUSE)
888,548,BAIER," Senator Cruz, your closing statement?"
889,549,CRUZ," I want to talk to every soldier and sailor and airman and Marine. I want to talk to every mom and dad and sister and brother and son and daughter of someone fighting for this country. For seven years, you’ve had a commander-in-chief that doesn’t believe in you, that sends you into combat with rules of engagement that tie your arms behind your back. That is wrong. It is immoral. And in January 2017, it will end."
890,549,CRUZ,"I want to also talk to all the police officers and firefighters and first responders who have been left behind with this president. Starting in January 2017, I will have your back."
891,549,CRUZ,(APPLAUSE)
892,550,KELLY," Mr. Trump, your closing statement."
893,551,TRUMP," Thank you. I am going to bring jobs back to the United States like nobody else can. We’re going to fix our very depleted military. We’re going to take care of our vets. We’re going to strengthen our borders. And you’re going to be very, very proud of this country in just a few years if I’m elected president. Thank you."
894,552,KELLY," Thank you, sir."
895,552,KELLY,And that will do it for the 11th Republican primary debate of the 2016 presidential race. But the night is not over yet.
896,553,WALLACE," Not by a long shot. A special edition of “The O’Reilly Factor” is next. And remember, Fox News has the race for the White House covered, all the way to the conventions and onto the general election."
897,554,BAIER, Our thanks to Detroit and the crowd here. Thank you again for joining us. Have a great evening.
