SentenceNo,SequenceNo,Speaker,Text,PolarityScore
712,321,KASICH,"I do believe in miracles. You know, I've had a lot of elections. But my elections are really not about campaigns. I tell my people that these are about a movement. And a movement to do what? To restore common sense. A movement to do things like provide economic growth. And a movement not to let anybody be behind.",0.2
713,321,KASICH,"You know, today the country is divided. You asked a question about the police and the difficulty in communities. We've got to unite our country again, because we're stronger when we are united and we are weaker when we are divided.",0.0
714,321,KASICH,"And we've got to listen to other people's voices, respect them, but keep in mind, and I believe in terms of the things that I've read in my lifetime, the lord is not picking us. But because of how we respect human rights, because that we are a good force in the world, he wants America to be strong.",-0.125
715,321,KASICH,"He wants America to succeed. And he wants America to lead. And nothing is more important to me than my family, my faith, and my friends.",0.45
716,321,KASICH,(CHEERING AND APPLAUSE),0.0
717,322,KELLY,"Governor Walker, same question.",0.0
718,323,WALKER,"Well, thanks, Megyn.",0.2
719,323,WALKER,"I'm certainly an imperfect man. And it's only by the blood of Jesus Christ that I've been redeemed from my sins. So I know that God doesn't call me to do a specific thing, God hasn't given me a list, a Ten Commandments, if you will, of things to act on the first day.",0.08333333333333333
720,323,WALKER,"What God calls us to do is follow his will. And ultimately that's what I'm going to try to do. And I hope people see it in my state, even in the big challenges I took on when I had over 100,000 protesters in and around our capital, trying to do what I thought was the right thing.",0.14285714285714285
721,323,WALKER,It wasn't just how I took on those political battles. It was ultimately how I acted. Not responding in kind. Not lashing out. But just being decent going forward and living my life in a way that would be a testimony to him and our faith.,0.16666666666666666
722,323,WALKER,(APPLAUSE),0.0
723,324,KELLY,"Senator Rubio, I want to ask you the same question. But I do want to mention, a woman just came here to the stage and asked, what about the veterans? I want to hear more about what these candidates are going to do for our nation's veterans.",0.0
724,324,KELLY,"So I put the question to you about God and the veterans, which you may find to be related.",0.0
725,325,RUBIO,"Well, first, let me say I think God has blessed us. He has blessed the Republican Party with some very good candidates. The Democrats can't even find one.",0.9099999999999999
726,325,RUBIO,(LAUGHTER),0.0
727,325,RUBIO,(CHEERING AND APPLAUSE),0.0
728,326,RUBIO,And I believe God has blessed our country. This country has been extraordinarily blessed. And we have honored that blessing. And that's why God has continued to bless us.,0.3333333333333333
729,326,RUBIO,And he has blessed us with young men and women willing to risk their lives and sometimes die in uniform for the safety and security of our people.,0.175
730,326,RUBIO,Unfortunately today we have a VA that does not do enough for them. I am proud that last year we helped change the law. We changed the law to give the power to the VA secretary the ability to fire any executive that isn't doing their job.,0.0
731,326,RUBIO,"And it is outrageous they've only fired one person to date. When I'm president of the United States, we're going to have a VA that cares more about our veterans than about the bureaucrats who work at the VA.",0.5
732,326,RUBIO,(CHEERING AND APPLAUSE),0.0
733,327,KELLY,"Dr. Carson, a question to you about God and his role, but also, one of the issues that the public was very interested in, and we touched on it earlier, is race relations in this country, and how divided we seem right now. And what, if anything, you can do -- you would do as the next president to help heal that divide.",0.15267857142857144
734,328,CARSON,"Well, I think the bully pulpit is a wonderful place to start healing that divide. You know, we have the purveyors of hatred who take every single incident between people of two races and try to make a race war out of it, and drive wedges into people. And this does not need to be done.",-0.07142857142857142
735,328,CARSON,"What we need to think about instead -- you know, I was asked by an NPR reporter once, why don't I talk about race that often. I said it's because I'm a neurosurgeon. And she thought that was a strange response. And you say -- I said, you see, when I take someone to the operating room, I'm actually operating on the thing that makes them who they are. The skin doesn't make them who they are. The hair doesn't make them who they are. And it's time for us to move beyond that.",0.0
736,328,CARSON,(APPLAUSE),0.0
737,329,CARSON,Because --,0.0
738,329,CARSON,[ APPLAUSE ],0.0
739,330,CARSON,"-- our strength as a nation comes in our unity. We are the United States of America, not the divided states. And those who want to divide us are trying to divide us, and we shouldn't let them do it.",0.0
740,330,CARSON,(APPLAUSE),0.0
741,331,BAIER,Now each candidate will make a closing statement. You'll all have 30 seconds to make a closing statement for this debate. We'll start with Ohio Governor John Kasich.,0.0
742,332,KASICH,"You know, tonight we hear about what people want to do. I want to tell you what I've done. I was a member of the Armed Services Committee for 18 years. I spent a big chunk of my life studying national security issues and our role in the world.",-0.05
743,332,KASICH,"No. 2. I was the chairman of the House Budget Committee and one of the chief architects the last time we balanced a budget, and it was the first time we had done it since man walked on the moon. We had a $5 trillion surplus and we cut taxes.",0.125
744,332,KASICH,"I spent ten years in the private sector, actually learning how business works. And now I'm the governor of Ohio, and I inherited a state that was on the brink of dying. And we turned it all around with jobs and balanced budgets and rising credit and tax cuts, and the state is unified, and people have hope again in Ohio.",0.0
745,332,KASICH,(APPLAUSE),0.0
746,333,KELLY,Governor Christie?,0.0
747,334,CHRISTIE,"Well, thank you, Megyn. Listen, I was born into a middle class family in New Jersey. My dad came home from serving in the Army after having lost his father, worked in the Breyers ice cream plant in Newark, New Jersey. Was the first person to graduate from college. He put himself through college at night. My mom was a secretary.",0.13636363636363635
748,334,CHRISTIE,"I was appointed United States attorney on September 10, 2001. And I spent the next seven years of my career fighting terrorism and putting terrorists in jail.",-0.06666666666666667
749,334,CHRISTIE,"I'm a conservative, pro-life governor in a state where it is really tough to be both. A state like New Jersey, with lots of Democrats, but still we cut taxes, we balanced budgets. We fought the teacher's union.",0.13636363636363635
750,334,CHRISTIE,"This president has had weak leadership, which has led to bad choices. We have got to stop worrying about being loved and start worrying about being respected. And that's exactly how I'll lead our country.",0.7
751,334,CHRISTIE,(APPLAUSE),0.0
752,335,WALLACE,"Senator Paul, closing statement.",0.0
753,336,PAUL,I'm a different kind of Republican. I've introduced a five-year balanced budget. I've introduced the largest tax cut in our history. I stood for ten and a half hours on the Senate floor to defend your right to be left alone.,0.02976190476190476
754,336,PAUL,(APPLAUSE),0.0
755,337,PAUL,"But I've also gone to Chicago. I've gone to Detroit. I've been to Ferguson, I've been to Baltimore, because I want our party to be bigger, better and bolder, and I'm the only one that leads Hillary Clinton in five states that were won by President Obama. I'm a different kind of Republican.",0.16666666666666666
756,337,PAUL,(APPLAUSE),0.0
757,338,BAIER,Senator Marco Rubio.,0.0
758,339,RUBIO,"Thank you. You know, both of my parents were born into poor families on the island of Cuba. They came to America because it was the only place where people like them could have a chance. Here in this country, they never made it big, but the very purpose of their life was to give us the chance to do all the things they never could.",0.1
759,339,RUBIO,"My father was a bartender. And the journey from the back of that bar to this stage tonight, to me, that is the essence of the American dream. It is what makes our nation different. And I'm running for president because I want that to still be possible for the people trying to do that now. I run for president because I believe that we can't just save the American dream; we can expand it to reach more people and change more lives than ever before. And that's why I'm asking for your vote. So we can make America greater than it has ever been. And make this century a new American century.",0.3333333333333333
760,339,RUBIO,(APPLAUSE),0.0
761,340,BAIER,"Thank you, Senator.",0.0
762,341,KELLY,Senator Ted Cruz.,0.0
763,342,CRUZ,"If I'm elected president, let me tell you about my first day in office. The first thing I intend to do is to rescind every illegal and unconstitutional executive action taken by Barack Obama.",-0.049999999999999996
764,342,CRUZ,(APPLAUSE),0.0
765,343,CRUZ,The next thing I intend to do is instruct the Department of Justice to open an investigation into these videos and to prosecute Planned Parenthood for any criminal violations.,-0.13333333333333333
766,343,CRUZ,(APPLAUSE),0.0
767,344,CRUZ,"The next thing I intend to do is instruct the Department of Justice and the IRS to start (sic) persecuting religious liberty, and then intend to cancel the Iran deal, and finally move the U.S. embassy in Israel to Jerusalem. c (APPLAUSE)",0.0
768,344,CRUZ,"I will keep my word. My father fled Cuba, and I will fight to defend liberty because my family knows what it's like to lose it.",0.0
769,345,WALLACE,"Dr. Carson, closing statement.",0.0
770,346,CARSON,"Well, I haven't said anything about me being the only one to do anything, so let me try that.",0.0
771,346,CARSON,I'm the only one to separate siamese twins...,0.0
772,346,CARSON,(LAUGHTER),0.0
773,346,CARSON,"The -- the only one to operate on babies while they were still in mother's womb, the only one to take out half of a brain, although you would think, if you go to Washington, that someone had beat me to it.",-0.05555555555555555
774,346,CARSON,(LAUGHTER),0.0
775,346,CARSON,"But I -- but I'm very hopeful that I'm not the only onel who's willing to pick up the baton of freedom, because freedom is not free, and we must fight for it every day. Every one of us must fight for it, because we're fighting for our children and the next generation.",0.0625
776,346,CARSON,(APPLAUSE),0.0
777,347,BAIER,"Governor Mike Huckabee, closing statement.",0.0
778,348,HUCKABEE,"It seems like this election has been a whole lot about a person who's very high in the polls, that doesn't have a clue about how to govern.",0.20400000000000001
779,348,HUCKABEE,"A person who has been filled with scandals, and who could not lead, and, of course, I'm talking about Hillary Clinton.",0.4
780,348,HUCKABEE,(LAUGHTER),0.0
781,348,HUCKABEE,I think America...,0.0
782,349,(UNKNOWN),Thank you.,0.0
783,350,HUCKABEE,"...is in trouble, but it's not beyond repair. But it's going to take leadership who sees the greatness of this country, and who believes that once again we can be one nation, under God.",0.0
784,350,HUCKABEE,"I'll be my best to do that, and thank you for your support.",1.0
785,350,HUCKABEE,(APPLAUSE),0.0
786,351,KELLY,Governor Scott Walker.,0.0
787,352,WALKER,Thanks.,0.2
788,352,WALKER,"I'm guy with a wife and two kids, and Harley. One article called me ""aggressively normal.""",0.0
789,352,WALKER,"I ran for governor because I was worried about my kids' future. Then, I took on the big government union bosses, and we won. They tried to recall me, and we won. They target us again, and we won.",0.0
790,352,WALKER,"We balanced the budget, cut taxes, and turned our state around with big, bold reforms.",0.16666666666666666
791,352,WALKER,"It wasn't too late for Wisconsin, and it's not too late for America. That's why I ask for your vote.",-0.3
792,353,WALLACE,"Governor Bush, closing statement, sir.",0.0
793,354,BUSH,Here's what I believe. I believe we're at the verge of the greatest time to be alive in this world.,0.55
794,354,BUSH,"But Washington is holding us back. How we tax, how we regulate. We're not embracing the energy revolution in our midst, a broken immigration system that has been politicized rather than turning it into an economic driver.",-0.1
795,354,BUSH,We're not protecting and preserving our entitlement system or reforming for the next generation. All these things languish while we have politicians in Washington using these as wedge issues.,0.0
796,354,BUSH,"Here's my commitment to you, because I did it as Florida. We can fix these things. We can grow economically and restore America's leadership in the world, so that everybody has a chance to rise up. I humbly ask for your vote, whenever you're gonna get to vote, whenever the primary is. Thank you all very much.",0.3
797,355,BAIER,"Mr. Trump, closing statement, sir.",0.0
798,356,TRUMP,Our country is in serious trouble. We don't win anymore.,-0.26666666666666666
799,356,TRUMP,"We don't beat China in trade. We don't beat Japan, with their millions and millions of cars coming into this country, in trade. We can't beat Mexico, at the border or in trade.",0.0
800,356,TRUMP,"We can't do anything right. Our military has to be strengthened. Our vets have to be taken care of. We have to end Obamacare, and we have to make our country great again, and I will do that.",0.8
801,356,TRUMP,Thank you.,0.0
802,357,BAIER,"Gentlemen, thank you.",0.0
803,358,KELLY,It's over!,0.0
804,359,BAIER,That's it.,0.0
805,360,KELLY,"Are you relieved? You were nervous before, they -- they don't look relieved. They look ""get me outta here.""",0.0
806,360,KELLY,"Thank you all very much, and that will do it for the first Republican primary debate night of the 2016 presidential race. Our thanks to the candidates, who will now be joined by their families on stage.",0.30333333333333334
